date,pm25,pm10,o3,no2,co,station_name,aqi,latitude,longitude
2024-07-24,40.0,18.0,0.024,0.014,1.0,"Mgu, Moscow, Moscow, Russia",112.08,55.707241,37.52241
2024-07-24,37.0,17.0,0.014659340659340655,0.022,2.0,"Ochakovskaya, Moscow, Moscow, Russia",104.69,55.693546,37.455579
2024-07-24,36.0,20.0,0.024580645161290327,0.011,2.0,"Proletarskiy, Moscow, Moscow, Russia",102.23,55.635129,37.658684
2024-07-24,57.0,19.0,0.021,0.022,3.0,"Shabol, Moscow, Moscow, Russia",151.77,55.715698,37.6052377
2024-07-24,23.0,19.0,0.017666666666666667,0.016,2.0,"Narod_op, Moscow, Moscow, Russia",73.92,55.776064,37.475878
2024-07-24,20.0,13.0,0.024,0.014,2.0,"Cheremushki, Moscow, Moscow, Russia",67.61,55.680056,37.584782
2024-07-24,33.0,16.0,0.014315068493150692,0.015,3.0,"Veshnyaki, Moscow, Moscow, Russia",94.95,55.719959,37.795549
2024-07-24,37.0,17.0,0.017,0.012,3.0,"Vernad, Moscow, Moscow, Russia",104.69,55.658163,37.471434
2024-07-24,42.0,26.0,0.024,0.014,1.0,"bazovskaya, Moscow, Moscow, Russia",117.01,55.877509,37.5085479
2024-07-23,31.0,24.0,0.026,0.014,3.0,"Zelen_15, Moscow, Moscow, Russia",90.75,55.976936,37.149584
2024-07-23,17.0,16.0,0.014315068493150692,0.016,2.0,"Veshnyaki, Moscow, Moscow, Russia",61.3,55.719959,37.795549
2024-07-23,16.0,24.0,0.031,0.012,3.0,"Suhar, Moscow, Moscow, Russia",59.2,55.773757,37.627445
2024-07-23,15.0,13.0,0.025,0.014,1.0,"Cheremushki, Moscow, Moscow, Russia",57.1,55.680056,37.584782
2024-07-23,17.0,15.0,0.017666666666666667,0.016,1.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878
2024-07-23,29.0,18.0,0.014659340659340655,0.023,2.0,"Ochakovskaya, Moscow, Moscow, Russia",86.54,55.693546,37.455579
2024-07-23,29.0,28.0,0.026,0.015,2.0,"bazovskaya, Moscow, Moscow, Russia",86.54,55.877509,37.5085479
2024-07-23,25.0,20.0,0.031,0.005,2.0,"Spirid, Moscow, Moscow, Russia",78.13,55.759354,37.595584
2024-07-23,24.0,18.0,0.024580645161290327,0.012,2.0,"Proletarskiy, Moscow, Moscow, Russia",76.03,55.635129,37.658684
2024-07-23,36.0,12.0,0.013266666666666671,0.01,1.0,"Novokosino, Moscow, Moscow, Russia",102.23,55.734445,37.857779
2024-07-23,29.0,18.0,0.017367346938775518,0.013,2.0,"Vernad, Moscow, Moscow, Russia",86.54,55.658163,37.471434
2024-07-23,17.0,16.0,0.011153846153846155,0.007,1.0,zhulebino,61.3,55.688043,37.863004
2024-07-22,35.0,14.0,0.017367346938775518,0.013,2.0,"Vernad, Moscow, Moscow, Russia",99.16,55.658163,37.471434
2024-07-22,21.0,22.0,0.027,0.011,4.0,"Suhar, Moscow, Moscow, Russia",69.72,55.773757,37.627445
2024-07-22,35.0,13.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",99.16,55.635129,37.658684
2024-07-22,35.0,12.0,0.013266666666666671,0.012,1.0,"Novokosino, Moscow, Moscow, Russia",99.16,55.734445,37.857779
2024-07-22,36.0,18.0,0.023,0.01,2.0,"Zelen_15, Moscow, Moscow, Russia",102.23,55.976936,37.149584
2024-07-22,32.0,19.0,0.023,0.01,1.0,"bazovskaya, Moscow, Moscow, Russia",92.85,55.877509,37.5085479
2024-07-22,27.0,13.0,0.017666666666666667,0.013,1.0,"Narod_op, Moscow, Moscow, Russia",82.33,55.776064,37.475878
2024-07-22,35.0,14.0,0.014659340659340655,0.017,1.0,"Ochakovskaya, Moscow, Moscow, Russia",99.16,55.693546,37.455579
2024-07-22,33.0,13.0,0.027,0.004,1.0,"Spirid, Moscow, Moscow, Russia",94.95,55.759354,37.595584
2024-07-22,24.0,11.0,0.014315068493150692,0.012,2.0,"Veshnyaki, Moscow, Moscow, Russia",76.03,55.719959,37.795549
2024-07-22,19.0,9.0,0.022,0.009,1.0,"Cheremushki, Moscow, Moscow, Russia",65.51,55.680056,37.584782
2024-07-22,21.0,14.0,0.011153846153846155,0.006,1.0,zhulebino,69.72,55.688043,37.863004
2024-07-21,23.0,11.0,0.014315068493150692,0.016,3.0,"Veshnyaki, Moscow, Moscow, Russia",73.92,55.719959,37.795549
2024-07-21,26.0,17.0,0.009,0.01,2.0,"Zelen_15, Moscow, Moscow, Russia",80.23,55.976936,37.149584
2024-07-21,27.0,14.0,0.014659340659340655,0.021,2.0,"Ochakovskaya, Moscow, Moscow, Russia",82.33,55.693546,37.455579
2024-07-21,30.0,15.0,0.011,0.005,2.0,"Spirid, Moscow, Moscow, Russia",88.64,55.759354,37.595584
2024-07-21,28.0,16.0,0.024580645161290327,0.011,1.0,"Proletarskiy, Moscow, Moscow, Russia",84.44,55.635129,37.658684
2024-07-21,17.0,21.0,0.011,0.011,4.0,"Suhar, Moscow, Moscow, Russia",61.3,55.773757,37.627445
2024-07-21,45.0,16.0,0.005,0.021,1.0,"Shabol, Moscow, Moscow, Russia",124.39,55.715698,37.6052377
2024-07-21,14.0,12.0,0.007,0.013,2.0,"Cheremushki, Moscow, Moscow, Russia",55.0,55.680056,37.584782
2024-07-21,34.0,19.0,0.009,0.015,1.0,"bazovskaya, Moscow, Moscow, Russia",97.06,55.877509,37.5085479
2024-07-21,28.0,14.0,0.007,0.017,2.0,"Mgu, Moscow, Moscow, Russia",84.44,55.707241,37.52241
2024-07-21,27.0,14.0,0.017367346938775518,0.014,2.0,"Vernad, Moscow, Moscow, Russia",82.33,55.658163,37.471434
2024-07-21,21.0,15.0,0.017666666666666667,0.018,2.0,"Narod_op, Moscow, Moscow, Russia",69.72,55.776064,37.475878
2024-07-20,20.0,13.0,0.014315068493150692,0.017,4.0,"Veshnyaki, Moscow, Moscow, Russia",67.61,55.719959,37.795549
2024-07-20,17.0,12.0,0.017666666666666667,0.013,1.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878
2024-07-20,26.0,12.0,0.014659340659340655,0.017,2.0,"Ochakovskaya, Moscow, Moscow, Russia",80.23,55.693546,37.455579
2024-07-20,26.0,12.0,0.017367346938775518,0.01,2.0,"Vernad, Moscow, Moscow, Russia",80.23,55.658163,37.471434
2024-07-20,26.0,15.0,0.021383177570093448,0.005,2.0,"Spirid, Moscow, Moscow, Russia",80.23,55.759354,37.595584
2024-07-20,29.0,19.0,0.023,0.014,1.0,"bazovskaya, Moscow, Moscow, Russia",86.54,55.877509,37.5085479
2024-07-19,37.0,13.0,0.021383177570093448,0.004,1.0,"Spirid, Moscow, Moscow, Russia",104.69,55.759354,37.595584
2024-07-19,39.0,13.0,0.017367346938775518,0.012,1.0,"Vernad, Moscow, Moscow, Russia",109.62,55.658163,37.471434
2024-07-19,24.0,15.0,0.017666666666666667,0.012,1.0,"Narod_op, Moscow, Moscow, Russia",76.03,55.776064,37.475878
2024-07-19,39.0,13.0,0.014659340659340655,0.018,1.0,"Ochakovskaya, Moscow, Moscow, Russia",109.62,55.693546,37.455579
2024-07-19,37.0,17.0,0.023,0.013,1.0,"bazovskaya, Moscow, Moscow, Russia",104.69,55.877509,37.5085479
2024-07-19,30.0,13.0,0.014315068493150692,0.018,4.0,"Veshnyaki, Moscow, Moscow, Russia",88.64,55.719959,37.795549
2024-07-18,40.0,14.0,0.014315068493150692,0.022,4.0,"Veshnyaki, Moscow, Moscow, Russia",112.08,55.719959,37.795549
2024-07-18,59.0,25.0,0.021,0.016,1.0,"bazovskaya, Moscow, Moscow, Russia",152.81,55.877509,37.5085479
2024-07-18,61.0,13.0,0.017367346938775518,0.019,3.0,"Vernad, Moscow, Moscow, Russia",153.84,55.658163,37.471434
2024-07-18,61.0,13.0,0.014659340659340655,0.027,2.0,"Ochakovskaya, Moscow, Moscow, Russia",153.84,55.693546,37.455579
2024-07-18,43.0,11.0,0.017666666666666667,0.016,2.0,"Narod_op, Moscow, Moscow, Russia",119.47,55.776064,37.475878
2024-07-18,56.0,19.0,0.017,0.021,4.0,"Mgu, Moscow, Moscow, Russia",151.26,55.707241,37.52241
2024-07-17,41.0,27.0,0.02,0.025,5.0,"Mgu, Moscow, Moscow, Russia",114.54,55.707241,37.52241
2024-07-17,27.0,21.0,0.014,0.018,2.0,"Cheremushki, Moscow, Moscow, Russia",82.33,55.680056,37.584782
2024-07-17,42.0,25.0,0.024580645161290327,0.02,1.0,"Proletarskiy, Moscow, Moscow, Russia",117.01,55.635129,37.658684
2024-07-17,36.0,33.0,0.02,0.024,2.0,"bazovskaya, Moscow, Moscow, Russia",102.23,55.877509,37.5085479
2024-07-17,26.0,20.0,0.015,0.017,1.0,"Shabol, Moscow, Moscow, Russia",80.23,55.715698,37.6052377
2024-07-17,43.0,29.0,0.017367346938775518,0.022,1.0,"Vernad, Moscow, Moscow, Russia",119.47,55.658163,37.471434
2024-07-17,44.0,22.0,0.014315068493150692,0.02,1.0,"Zelen_15, Moscow, Moscow, Russia",121.93,55.976936,37.149584
2024-07-17,43.0,26.0,0.014659340659340655,0.035,3.0,"Ochakovskaya, Moscow, Moscow, Russia",119.47,55.693546,37.455579
2024-07-17,29.0,20.0,0.014315068493150692,0.023,4.0,"Veshnyaki, Moscow, Moscow, Russia",86.54,55.719959,37.795549
2024-07-17,24.0,26.0,0.017666666666666667,0.025,2.0,"Narod_op, Moscow, Moscow, Russia",76.03,55.776064,37.475878
2024-07-16,54.0,19.0,0.014315068493150692,0.012,1.0,"Zelen_15, Moscow, Moscow, Russia",146.55,55.976936,37.149584
2024-07-16,30.0,18.0,0.037,0.021,3.0,"Cheremushki, Moscow, Moscow, Russia",88.64,55.680056,37.584782
2024-07-16,47.0,22.0,0.024580645161290327,0.023,2.0,"Proletarskiy, Moscow, Moscow, Russia",129.32,55.635129,37.658684
2024-07-16,28.0,17.0,0.017666666666666667,0.018,2.0,"Narod_op, Moscow, Moscow, Russia",84.44,55.776064,37.475878
2024-07-16,48.0,18.0,0.014659340659340655,0.028,2.0,"Ochakovskaya, Moscow, Moscow, Russia",131.78,55.693546,37.455579
2024-07-16,45.0,23.0,0.037,0.021,2.0,"Mgu, Moscow, Moscow, Russia",124.39,55.707241,37.52241
2024-07-16,29.0,8.0,0.03,0.016,3.0,"Shabol, Moscow, Moscow, Russia",86.54,55.715698,37.6052377
2024-07-16,36.0,15.0,0.014315068493150692,0.022,3.0,"Veshnyaki, Moscow, Moscow, Russia",102.23,55.719959,37.795549
2024-07-16,42.0,19.0,0.01813675213675213,0.016,1.0,"bazovskaya, Moscow, Moscow, Russia",117.01,55.877509,37.5085479
2024-07-16,48.0,18.0,0.017367346938775518,0.021,2.0,"Vernad, Moscow, Moscow, Russia",131.78,55.658163,37.471434
2024-07-15,60.0,26.0,0.014315068493150692,0.011,1.0,"Zelen_15, Moscow, Moscow, Russia",153.32,55.976936,37.149584
2024-07-15,59.0,22.0,0.024580645161290327,0.019,2.0,"Proletarskiy, Moscow, Moscow, Russia",152.81,55.635129,37.658684
2024-07-15,44.0,15.0,0.03,0.015,2.0,"Cheremushki, Moscow, Moscow, Russia",121.93,55.680056,37.584782
2024-07-15,56.0,16.0,0.014659340659340655,0.023,2.0,"Ochakovskaya, Moscow, Moscow, Russia",151.26,55.693546,37.455579
2024-07-15,54.0,18.0,0.021383177570093448,0.004,1.0,"Spirid, Moscow, Moscow, Russia",146.55,55.759354,37.595584
2024-07-15,61.0,23.0,0.01813675213675213,0.013,1.0,"bazovskaya, Moscow, Moscow, Russia",153.84,55.877509,37.5085479
2024-07-15,45.0,16.0,0.014315068493150692,0.018,4.0,"Veshnyaki, Moscow, Moscow, Russia",124.39,55.719959,37.795549
2024-07-15,47.0,14.0,0.017666666666666667,0.014,1.0,"Narod_op, Moscow, Moscow, Russia",129.32,55.776064,37.475878
2024-07-15,49.0,18.0,0.011153846153846155,0.011,4.0,zhulebino,134.24,55.688043,37.863004
2024-07-15,56.0,16.0,0.04,0.017,3.0,"Vernad, Moscow, Moscow, Russia",151.26,55.658163,37.471434
2024-07-14,55.0,25.0,0.036,0.024,3.0,"Vernad, Moscow, Moscow, Russia",149.02,55.658163,37.471434
2024-07-14,49.0,18.0,0.014315068493150692,0.024,5.0,"Veshnyaki, Moscow, Moscow, Russia",134.24,55.719959,37.795549
2024-07-14,47.0,24.0,0.017666666666666667,0.026,3.0,"Narod_op, Moscow, Moscow, Russia",129.32,55.776064,37.475878
2024-07-14,62.0,33.0,0.01813675213675213,0.024,3.0,"bazovskaya, Moscow, Moscow, Russia",154.36,55.877509,37.5085479
2024-07-14,55.0,25.0,0.014659340659340655,0.035,3.0,"Ochakovskaya, Moscow, Moscow, Russia",149.02,55.693546,37.455579
2024-07-14,56.0,26.0,0.021383177570093448,0.01,3.0,"Spirid, Moscow, Moscow, Russia",151.26,55.759354,37.595584
2024-07-14,46.0,20.0,0.036,0.025,3.0,"Cheremushki, Moscow, Moscow, Russia",126.85,55.680056,37.584782
2024-07-14,42.0,22.0,0.011153846153846155,0.013,5.0,zhulebino,117.01,55.688043,37.863004
2024-07-14,56.0,34.0,0.014315068493150692,0.019,3.0,"Zelen_15, Moscow, Moscow, Russia",151.26,55.976936,37.149584
2024-07-13,37.0,24.0,0.017666666666666667,0.023,3.0,"Narod_op, Moscow, Moscow, Russia",104.69,55.776064,37.475878
2024-07-13,60.0,52.0,0.01813675213675213,0.021,2.0,"bazovskaya, Moscow, Moscow, Russia",153.32,55.877509,37.5085479
2024-07-13,58.0,24.0,0.038,0.021,2.0,"Vernad, Moscow, Moscow, Russia",152.29,55.658163,37.471434
2024-07-13,54.0,26.0,0.021383177570093448,0.008,3.0,"Spirid, Moscow, Moscow, Russia",146.55,55.759354,37.595584
2024-07-13,58.0,24.0,0.014659340659340655,0.03,3.0,"Ochakovskaya, Moscow, Moscow, Russia",152.29,55.693546,37.455579
2024-07-12,49.0,33.0,0.042,0.021,2.0,"Vernad, Moscow, Moscow, Russia",134.24,55.658163,37.471434
2024-07-12,58.0,33.0,0.042,0.02,7.0,"Mgu, Moscow, Moscow, Russia",152.29,55.707241,37.52241
2024-07-12,49.0,33.0,0.014659340659340655,0.032,3.0,"Ochakovskaya, Moscow, Moscow, Russia",134.24,55.693546,37.455579
2024-07-12,44.0,13.0,0.013266666666666671,0.022,2.0,"Shabol, Moscow, Moscow, Russia",121.93,55.715698,37.6052377
2024-07-11,20.0,12.0,0.03,0.023,2.0,"Shabol, Moscow, Moscow, Russia",67.61,55.715698,37.6052377
2024-07-11,39.0,31.0,0.035,0.015,5.0,"Mgu, Moscow, Moscow, Russia",109.62,55.707241,37.52241
2024-07-10,24.0,22.0,0.024580645161290327,0.026,2.0,"Proletarskiy, Moscow, Moscow, Russia",76.03,55.635129,37.658684
2024-07-10,22.0,20.0,0.021383177570093448,0.008,2.0,"Spirid, Moscow, Moscow, Russia",71.82,55.759354,37.595584
2024-07-10,24.0,26.0,0.025,0.019,1.0,"Vernad, Moscow, Moscow, Russia",76.03,55.658163,37.471434
2024-07-10,12.0,7.0,0.025,0.021,1.0,"Shabol, Moscow, Moscow, Russia",50.0,55.715698,37.6052377
2024-07-10,13.0,18.0,0.017666666666666667,0.021,2.0,"Narod_op, Moscow, Moscow, Russia",52.89,55.776064,37.475878
2024-07-10,26.0,18.0,0.025,0.026,3.0,"Mgu, Moscow, Moscow, Russia",80.23,55.707241,37.52241
2024-07-10,26.0,26.0,0.014659340659340655,0.035,3.0,"Ochakovskaya, Moscow, Moscow, Russia",80.23,55.693546,37.455579
2024-07-09,45.0,10.0,0.017666666666666667,0.009,1.0,"Narod_op, Moscow, Moscow, Russia",124.39,55.776064,37.475878
2024-07-09,41.0,12.0,0.021383177570093448,0.003,1.0,"Spirid, Moscow, Moscow, Russia",114.54,55.759354,37.595584
2024-07-09,56.0,13.0,0.024580645161290327,0.006,1.0,"Proletarskiy, Moscow, Moscow, Russia",151.26,55.635129,37.658684
2024-07-08,30.0,13.0,0.038,0.019,1.0,"Shabol, Moscow, Moscow, Russia",88.64,55.715698,37.6052377
2024-07-08,46.0,27.0,0.024580645161290327,0.018,2.0,"Proletarskiy, Moscow, Moscow, Russia",126.85,55.635129,37.658684
2024-07-08,41.0,34.0,0.017666666666666667,0.034,4.0,"Narod_op, Moscow, Moscow, Russia",114.54,55.776064,37.475878
2024-07-08,36.0,24.0,0.014315068493150692,0.026,2.0,"Veshnyaki, Moscow, Moscow, Russia",102.23,55.719959,37.795549
2024-07-08,42.0,29.0,0.021383177570093448,0.009,2.0,"Spirid, Moscow, Moscow, Russia",117.01,55.759354,37.595584
2024-07-08,52.0,29.0,0.017367346938775518,0.019,2.0,"Vernad, Moscow, Moscow, Russia",141.63,55.658163,37.471434
2024-07-07,32.0,19.0,0.014315068493150692,0.023,4.0,"Veshnyaki, Moscow, Moscow, Russia",92.85,55.719959,37.795549
2024-07-07,35.0,27.0,0.03,0.007,2.0,"Spirid, Moscow, Moscow, Russia",99.16,55.759354,37.595584
2024-07-07,45.0,34.0,0.017367346938775518,0.019,2.0,"Vernad, Moscow, Moscow, Russia",124.39,55.658163,37.471434
2024-07-07,45.0,34.0,0.014659340659340655,0.027,1.0,"Ochakovskaya, Moscow, Moscow, Russia",124.39,55.693546,37.455579
2024-07-07,46.0,19.0,0.024580645161290327,0.016,2.0,"Proletarskiy, Moscow, Moscow, Russia",126.85,55.635129,37.658684
2024-07-07,25.0,10.0,0.024,0.023,2.0,"Shabol, Moscow, Moscow, Russia",78.13,55.715698,37.6052377
2024-07-07,34.0,27.0,0.017666666666666667,0.033,3.0,"Narod_op, Moscow, Moscow, Russia",97.06,55.776064,37.475878
2024-07-07,58.0,36.0,0.014315068493150692,0.026,4.0,"Zelen_15, Moscow, Moscow, Russia",152.29,55.976936,37.149584
2024-07-06,14.0,22.0,0.017666666666666667,0.025,2.0,"Narod_op, Moscow, Moscow, Russia",55.0,55.776064,37.475878
2024-07-06,13.0,9.0,0.031,0.017,1.0,"Shabol, Moscow, Moscow, Russia",52.89,55.715698,37.6052377
2024-07-06,26.0,29.0,0.014315068493150692,0.015,2.0,"Zelen_15, Moscow, Moscow, Russia",80.23,55.976936,37.149584
2024-07-06,23.0,21.0,0.024580645161290327,0.013,3.0,"Proletarskiy, Moscow, Moscow, Russia",73.92,55.635129,37.658684
2024-07-06,13.0,17.0,0.014315068493150692,0.019,3.0,"Veshnyaki, Moscow, Moscow, Russia",52.89,55.719959,37.795549
2024-07-06,24.0,29.0,0.014659340659340655,0.024,2.0,"Ochakovskaya, Moscow, Moscow, Russia",76.03,55.693546,37.455579
2024-07-06,23.0,22.0,0.045,0.006,2.0,"Spirid, Moscow, Moscow, Russia",73.92,55.759354,37.595584
2024-07-06,25.0,29.0,0.017367346938775518,0.013,2.0,"Vernad, Moscow, Moscow, Russia",78.13,55.658163,37.471434
2024-07-05,47.0,12.0,0.014659340659340655,0.015,1.0,"Ochakovskaya, Moscow, Moscow, Russia",129.32,55.693546,37.455579
2024-07-05,51.0,15.0,0.014315068493150692,0.009,1.0,"Zelen_15, Moscow, Moscow, Russia",139.17,55.976936,37.149584
2024-07-05,35.0,7.0,0.017666666666666667,0.01,1.0,"Narod_op, Moscow, Moscow, Russia",99.16,55.776064,37.475878
2024-07-05,43.0,9.0,0.029,0.002,1.0,"Spirid, Moscow, Moscow, Russia",119.47,55.759354,37.595584
2024-07-05,45.0,10.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",124.39,55.635129,37.658684
2024-07-05,43.0,12.0,0.017367346938775518,0.007,1.0,"Vernad, Moscow, Moscow, Russia",119.47,55.658163,37.471434
2024-07-05,47.0,5.0,0.023,0.005,2.0,"Mgu, Moscow, Moscow, Russia",129.32,55.707241,37.52241
2024-07-04,48.0,32.0,0.014659340659340655,0.023,1.0,"Ochakovskaya, Moscow, Moscow, Russia",131.78,55.693546,37.455579
2024-07-04,47.0,19.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",129.32,55.635129,37.658684
2024-07-04,47.0,28.0,0.03,0.006,2.0,"Spirid, Moscow, Moscow, Russia",129.32,55.759354,37.595584
2024-07-04,33.0,18.0,0.033,0.015,1.0,"Cheremushki, Moscow, Moscow, Russia",94.95,55.680056,37.584782
2024-07-04,46.0,29.0,0.014315068493150692,0.019,3.0,"Zelen_15, Moscow, Moscow, Russia",126.85,55.976936,37.149584
2024-07-04,35.0,25.0,0.017666666666666667,0.024,2.0,"Narod_op, Moscow, Moscow, Russia",99.16,55.776064,37.475878
2024-07-04,49.0,32.0,0.033,0.014,1.0,"Vernad, Moscow, Moscow, Russia",134.24,55.658163,37.471434
2024-07-04,51.0,25.0,0.033,0.015,3.0,"Mgu, Moscow, Moscow, Russia",139.17,55.707241,37.52241
2024-07-04,35.0,16.0,0.014315068493150692,0.017,1.0,"Veshnyaki, Moscow, Moscow, Russia",99.16,55.719959,37.795549
2024-07-04,38.0,20.0,0.011153846153846155,0.008,1.0,zhulebino,107.16,55.688043,37.863004
2024-07-03,51.0,22.0,0.046,0.017,1.0,"Vernad, Moscow, Moscow, Russia",139.17,55.658163,37.471434
2024-07-03,59.0,32.0,0.01813675213675213,0.015,1.0,"bazovskaya, Moscow, Moscow, Russia",152.81,55.877509,37.5085479
2024-07-03,34.0,21.0,0.046,0.018,2.0,"Cheremushki, Moscow, Moscow, Russia",97.06,55.680056,37.584782
2024-07-03,58.0,30.0,0.046,0.018,3.0,"Mgu, Moscow, Moscow, Russia",152.29,55.707241,37.52241
2024-07-03,48.0,25.0,0.011153846153846155,0.007,2.0,zhulebino,131.78,55.688043,37.863004
2024-07-03,51.0,22.0,0.014659340659340655,0.018,1.0,"Ochakovskaya, Moscow, Moscow, Russia",139.17,55.693546,37.455579
2024-07-03,54.0,23.0,0.024580645161290327,0.013,2.0,"Proletarskiy, Moscow, Moscow, Russia",146.55,55.635129,37.658684
2024-07-03,59.0,47.0,0.014315068493150692,0.012,2.0,"Zelen_15, Moscow, Moscow, Russia",152.81,55.976936,37.149584
2024-07-03,41.0,20.0,0.014315068493150692,0.015,2.0,"Veshnyaki, Moscow, Moscow, Russia",114.54,55.719959,37.795549
2024-07-03,45.0,28.0,0.017666666666666667,0.023,2.0,"Narod_op, Moscow, Moscow, Russia",124.39,55.776064,37.475878
2024-07-02,50.0,35.0,0.011153846153846155,0.008,2.0,zhulebino,136.7,55.688043,37.863004
2024-07-02,58.0,37.0,0.011714285714285715,0.014,1.0,"Koptevo, Moscow, Moscow, Russia",152.29,55.833222,37.525158
2024-07-02,58.0,38.0,0.01813675213675213,0.012,1.0,"bazovskaya, Moscow, Moscow, Russia",152.29,55.877509,37.5085479
2024-07-02,68.0,85.0,0.014315068493150692,0.021,3.0,"Zelen_15, Moscow, Moscow, Russia",157.45,55.976936,37.149584
2024-07-02,45.0,26.0,0.021,0.013,2.0,"Cheremushki, Moscow, Moscow, Russia",124.39,55.680056,37.584782
2024-07-02,47.0,36.0,0.017666666666666667,0.024,2.0,"Narod_op, Moscow, Moscow, Russia",129.32,55.776064,37.475878
2024-07-02,62.0,27.0,0.024580645161290327,0.015,2.0,"Proletarskiy, Moscow, Moscow, Russia",154.36,55.635129,37.658684
2024-07-02,59.0,38.0,0.025,0.012,1.0,"Vernad, Moscow, Moscow, Russia",152.81,55.658163,37.471434
2024-07-02,58.0,31.0,0.025,0.014,2.0,"Mgu, Moscow, Moscow, Russia",152.29,55.707241,37.52241
2024-07-02,58.0,38.0,0.014659340659340655,0.02,1.0,"Ochakovskaya, Moscow, Moscow, Russia",152.29,55.693546,37.455579
2024-07-02,51.0,24.0,0.014315068493150692,0.015,1.0,"Veshnyaki, Moscow, Moscow, Russia",139.17,55.719959,37.795549
2024-07-01,32.0,27.0,0.011153846153846155,0.013,3.0,zhulebino,92.85,55.688043,37.863004
2024-07-01,54.0,28.0,0.013266666666666671,0.026,5.0,"Novokosino, Moscow, Moscow, Russia",146.55,55.734445,37.857779
2024-07-01,36.0,13.0,0.023,0.011,2.0,"Shabol, Moscow, Moscow, Russia",102.23,55.715698,37.6052377
2024-07-01,35.0,20.0,0.034,0.023,1.0,"Cheremushki, Moscow, Moscow, Russia",99.16,55.680056,37.584782
2024-07-01,55.0,46.0,0.01813675213675213,0.011,1.0,"bazovskaya, Moscow, Moscow, Russia",149.02,55.877509,37.5085479
2024-07-01,63.0,51.0,0.014315068493150692,0.016,3.0,"Zelen_15, Moscow, Moscow, Russia",154.87,55.976936,37.149584
2024-07-01,55.0,31.0,0.011714285714285715,0.011,1.0,"Koptevo, Moscow, Moscow, Russia",149.02,55.833222,37.525158
2024-07-01,47.0,26.0,0.035,0.005,1.0,"Spirid, Moscow, Moscow, Russia",129.32,55.759354,37.595584
2024-07-01,52.0,28.0,0.014659340659340655,0.023,1.0,"Ochakovskaya, Moscow, Moscow, Russia",141.63,55.693546,37.455579
2024-07-01,53.0,34.0,0.035,0.011,5.0,"Mgu, Moscow, Moscow, Russia",144.09,55.707241,37.52241
2024-07-01,48.0,28.0,0.024580645161290327,0.021,4.0,"Proletarskiy, Moscow, Moscow, Russia",131.78,55.635129,37.658684
2024-07-01,41.0,33.0,0.017666666666666667,0.029,3.0,"Narod_op, Moscow, Moscow, Russia",114.54,55.776064,37.475878
2024-07-01,34.0,25.0,0.014315068493150692,0.026,3.0,"Veshnyaki, Moscow, Moscow, Russia",97.06,55.719959,37.795549
2024-06-30,52.0,28.0,0.04,0.018,1.0,"Mgu, Moscow, Moscow, Russia",141.63,55.707241,37.52241
2024-06-30,35.0,10.0,0.018,0.025,1.0,"Shabol, Moscow, Moscow, Russia",99.16,55.715698,37.6052377
2024-06-30,62.0,36.0,0.014315068493150692,0.012,3.0,"Zelen_15, Moscow, Moscow, Russia",154.36,55.976936,37.149584
2024-06-30,67.0,35.0,0.01813675213675213,0.016,1.0,"bazovskaya, Moscow, Moscow, Russia",156.94,55.877509,37.5085479
2024-06-30,53.0,28.0,0.011,0.024,5.0,"Vernad, Moscow, Moscow, Russia",144.09,55.658163,37.471434
2024-06-30,41.0,19.0,0.014315068493150692,0.019,2.0,"Veshnyaki, Moscow, Moscow, Russia",114.54,55.719959,37.795549
2024-06-30,59.0,19.0,0.013266666666666671,0.022,4.0,"Novokosino, Moscow, Moscow, Russia",152.81,55.734445,37.857779
2024-06-30,67.0,27.0,0.011714285714285715,0.015,2.0,"Koptevo, Moscow, Moscow, Russia",156.94,55.833222,37.525158
2024-06-30,40.0,23.0,0.017666666666666667,0.019,2.0,"Narod_op, Moscow, Moscow, Russia",112.08,55.776064,37.475878
2024-06-30,46.0,24.0,0.041,0.007,1.0,"Spirid, Moscow, Moscow, Russia",126.85,55.759354,37.595584
2024-06-30,39.0,18.0,0.011153846153846155,0.011,3.0,zhulebino,109.62,55.688043,37.863004
2024-06-30,53.0,28.0,0.014659340659340655,0.023,1.0,"Ochakovskaya, Moscow, Moscow, Russia",144.09,55.693546,37.455579
2024-06-30,34.0,17.0,0.033,0.014,1.0,"Cheremushki, Moscow, Moscow, Russia",97.06,55.680056,37.584782
2024-06-30,50.0,23.0,0.024580645161290327,0.017,3.0,"Proletarskiy, Moscow, Moscow, Russia",136.7,55.635129,37.658684
2024-06-29,51.0,25.0,0.033,0.015,4.0,"Mgu, Moscow, Moscow, Russia",139.17,55.707241,37.52241
2024-06-29,37.0,20.0,0.014315068493150692,0.016,5.0,"Veshnyaki, Moscow, Moscow, Russia",104.69,55.719959,37.795549
2024-06-29,32.0,15.0,0.026,0.01,3.0,"Cheremushki, Moscow, Moscow, Russia",92.85,55.680056,37.584782
