,index,date,pm25_min,pm10_min,o3_min,no2_min,co_min,aqi_min,pm25_max,pm10_max,o3_max,no2_max,co_max,aqi_max,pm25_mean,pm10_mean,o3_mean,no2_mean,co_mean,aqi_mean,temp_min,dwpt_min,rhum_min,prcp_min,snow_min,wdir_min,wspd_min,pres_min,coco_min,temp_max,dwpt_max,rhum_max,prcp_max,snow_max,wdir_max,wspd_max,pres_max,coco_max,temp_mean,dwpt_mean,rhum_mean,prcp_mean,snow_mean,wdir_mean,wspd_mean,pres_mean,coco_mean,pm25,pm10,o3,no2,co,station_name,aqi,latitude,longitude,distance_to_center,cluster,enterprise_distance,enterprise_name
997,102,2024-09-19,35.0,7.0,0.008,0.013,1.0,99.16,73.0,50.0,0.0245806451612903,0.023,3.0,160.04,54.2,17.9,0.0131001157981803,0.0163999999999999,1.7,140.08599999999998,10.2,9.0,48.0,0.0,0.0,0.0,0.0,1027.1,1.0,22.0,10.7,92.0,0.0,0.0,358.0,7.300000000000001,1030.7,4.0,16.325,9.925,67.58333333333333,0.0,0.0,264.6666666666667,3.3208333333333333,1028.5375,2.1666666666666665,56.0,18.0,0.0245806451612903,0.015,3.0,"Proletarskiy, Moscow, Moscow, Russia",151.26,55.635129,37.658684,0.1601550000000031,7,1.6652698073275836,"ОАО ""Царицыно"""
998,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,29.0,13.0,0.013,0.02,1.0,"Ochakovskaya, Moscow, Moscow, Russia",86.54,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
999,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,28.0,40.0,0.021,0.01,1.0,"Zelen_15, Moscow, Moscow, Russia",84.44,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
1000,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,25.0,5.0,0.0132666666666666,0.017,2.0,"Novokosino, Moscow, Moscow, Russia",78.13,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
1001,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,35.0,15.0,0.021,0.013,1.0,"bazovskaya, Moscow, Moscow, Russia",99.16,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
1002,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,13.0,11.0,0.011,0.014,1.0,"Shabol, Moscow, Moscow, Russia",52.89,55.715698,37.6052377,0.0468642999999957,5,1.1043418967799434,"ЗАО ""Новая Заря"" "
1003,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,10.0,9.0,0.013,0.01,1.0,"Cheremushki, Moscow, Moscow, Russia",41.67,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
1004,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,12.0,14.0,0.0111538461538461,0.013,1.0,zhulebino,50.0,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
1005,103,2024-09-20,10.0,5.0,0.011,0.01,1.0,41.67,35.0,40.0,0.0245806451612903,0.02,2.0,99.16,22.875,15.25,0.0160001447477253,0.0135,1.125,72.9475,9.8,9.0,48.0,0.0,0.0,0.0,0.0,1022.3,1.0,20.6,10.9,95.0,0.0,0.0,351.0,7.0,1028.5,2.0,15.758333333333333,9.8875,69.625,0.0,0.0,279.375,3.141666666666667,1025.6083333333331,1.8333333333333333,31.0,15.0,0.0245806451612903,0.011,1.0,"Proletarskiy, Moscow, Moscow, Russia",90.75,55.635129,37.658684,0.1601550000000031,7,1.6652698073275836,"ОАО ""Царицыно"""
1006,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,10.0,8.0,0.017,0.011,1.0,"Cheremushki, Moscow, Moscow, Russia",41.67,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
1007,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,27.0,11.0,0.017,0.017,1.0,"Mgu, Moscow, Moscow, Russia",82.33,55.707241,37.52241,0.1381489999999985,10,3.8850092311274187,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
1008,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,25.0,11.0,0.0245806451612903,0.01,2.0,"Proletarskiy, Moscow, Moscow, Russia",78.13,55.635129,37.658684,0.1601550000000031,7,1.6652698073275836,"ОАО ""Царицыно"""
1009,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,25.0,9.0,0.017,0.01,2.0,"Vernad, Moscow, Moscow, Russia",78.13,55.658163,37.471434,0.2382029999999986,0,4.561602146832035,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
1010,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,36.0,25.0,0.027,0.011,2.0,"bazovskaya, Moscow, Moscow, Russia",102.23,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
1011,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,23.0,5.0,0.0132666666666666,0.011,2.0,"Novokosino, Moscow, Moscow, Russia",73.92,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
1012,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,24.0,99.0,0.027,0.012,3.0,"Zelen_15, Moscow, Moscow, Russia",76.03,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
1013,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,14.0,9.0,0.0111538461538461,0.01,2.0,zhulebino,55.0,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
1014,104,2024-09-21,10.0,5.0,0.0111538461538461,0.01,1.0,41.67,36.0,99.0,0.027,0.017,3.0,102.23,23.22222222222222,20.666666666666668,0.0190001286646447,0.012,2.0,73.95222222222222,11.5,8.5,50.0,0.0,0.0,0.0,0.0,1015.7,1.0,21.9,11.9,94.0,0.0,0.0,331.0,7.300000000000001,1022.0,2.0,16.599999999999998,10.6,68.875,0.0,0.0,288.5833333333333,4.091666666666667,1018.7458333333334,1.5833333333333333,25.0,9.0,0.017,0.016,3.0,"Ochakovskaya, Moscow, Moscow, Russia",78.13,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
1015,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,23.0,12.0,0.0132666666666666,0.025,4.0,"Novokosino, Moscow, Moscow, Russia",73.92,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
1016,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,14.0,32.0,0.0111538461538461,0.024,6.0,zhulebino,66.0,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
1017,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,19.0,36.0,0.0245806451612903,0.019,7.0,"Proletarskiy, Moscow, Moscow, Russia",76.0,55.635129,37.658684,0.1601550000000031,7,1.6652698073275836,"ОАО ""Царицыно"""
1018,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,21.0,26.0,0.013,0.037,3.0,"Mgu, Moscow, Moscow, Russia",69.72,55.707241,37.52241,0.1381489999999985,10,3.8850092311274187,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
1019,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,10.0,26.0,0.013,0.014,4.0,"Cheremushki, Moscow, Moscow, Russia",45.45,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
1020,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,11.0,35.0,0.0176666666666666,0.037,6.0,"Narod_op, Moscow, Moscow, Russia",66.0,55.776064,37.475878,0.1635859999999951,8,1.8645528037767782,"Щитовое заграждение ""Таракановка"""
1021,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,25.0,150.0,0.013,0.02,9.0,"Zelen_15, Moscow, Moscow, Russia",98.02,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
1022,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,34.0,117.0,0.013,0.033,8.0,"bazovskaya, Moscow, Moscow, Russia",97.06,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
1023,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,21.0,37.0,0.013,0.015,6.0,"Vernad, Moscow, Moscow, Russia",69.72,55.658163,37.471434,0.2382029999999986,0,4.561602146832035,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
1024,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,8.0,21.0,0.011,0.027,3.0,"Shabol, Moscow, Moscow, Russia",34.09,55.715698,37.6052377,0.0468642999999957,5,1.1043418967799434,"ЗАО ""Новая Заря"" "
1025,105,2024-09-22,8.0,12.0,0.011,0.014,3.0,34.09,34.0,150.0,0.0245806451612903,0.041,9.0,98.02,18.818181818181817,48.09090909090909,0.0141516204225881,0.0265454545454545,5.7272727272727275,70.18,4.0,-0.8,36.0,0.0,0.0,0.0,0.0,1018.5,1.0,14.0,9.4,87.0,0.0,0.0,350.0,7.300000000000001,1024.0,1.0,10.104166666666666,2.7291666666666665,62.541666666666664,0.0,0.0,267.75,3.7916666666666665,1022.2708333333334,1.0,21.0,37.0,0.013,0.041,7.0,"Ochakovskaya, Moscow, Moscow, Russia",76.0,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
1026,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,68.0,50.0,0.022,0.033,4.0,"bazovskaya, Moscow, Moscow, Russia",157.45,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
1027,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,41.0,44.0,0.013,0.029,2.0,"Vernad, Moscow, Moscow, Russia",114.54,55.658163,37.471434,0.2382029999999986,0,4.561602146832035,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
1028,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,45.0,33.0,0.019,0.044,1.0,"Mgu, Moscow, Moscow, Russia",124.39,55.707241,37.52241,0.1381489999999985,10,3.8850092311274187,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
1029,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,50.0,13.0,0.0132666666666666,0.028,4.0,"Novokosino, Moscow, Moscow, Russia",136.7,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
1030,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,32.0,23.0,0.019,0.025,2.0,"Cheremushki, Moscow, Moscow, Russia",92.85,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
1031,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,27.0,37.0,0.01,0.038,4.0,"Shabol, Moscow, Moscow, Russia",82.33,55.715698,37.6052377,0.0468642999999957,5,1.1043418967799434,"ЗАО ""Новая Заря"" "
1032,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,41.0,44.0,0.019,0.042,3.0,"Ochakovskaya, Moscow, Moscow, Russia",114.54,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
1033,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,40.0,44.0,0.0176666666666666,0.04,5.0,"Narod_op, Moscow, Moscow, Russia",112.08,55.776064,37.475878,0.1635859999999951,8,1.8645528037767782,"Щитовое заграждение ""Таракановка"""
1034,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,39.0,92.0,0.022,0.027,7.0,"Zelen_15, Moscow, Moscow, Russia",109.62,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
1035,106,2024-09-23,27.0,13.0,0.01,0.022,1.0,82.33,68.0,92.0,0.0245806451612903,0.044,7.0,157.45,44.0,40.81818181818182,0.0173334386044063,0.0319090909090909,3.5454545454545454,119.30545454545454,2.2,0.4,37.0,0.0,0.0,0.0,0.0,1022.7,1.0,15.0,3.9,96.0,0.0,0.0,360.0,4.0,1025.0,2.0,8.758333333333333,2.4125,67.83333333333333,0.0,0.0,96.41666666666669,0.7875000000000001,1024.0541666666666,1.25,41.0,36.0,0.0111538461538461,0.022,4.0,zhulebino,114.54,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
